22465|416|1553|13871|9635|8387|5017|
22467|514|3120|17704|14359|10290|11744|
22470|2706|1983|17877|12469|10369|12430|
22472|1585|1567|17497|11759|10805|7264|
22474|2957|3528|10585|11547|9573|8302|
22479|3633|1326|11334|10518|9839|7395|
22480|214|4564|13197|14545|9348|9105|
22485|4212|2250|14958|11556|10690|11391|
22486|3540|4111|10029|14209|10738|8487|
22488|618|1814|16871|14978|10921|6375|
22489|1821|3917|15109|10022|7556|6562|
22493|757|4271|14166|12860|7668|7211|
22496|444|2655|11531|12833|7786|5069|
22499|1541|1729|13330|14838|7247|9142|
22504|1261|4550|16229|9687|6569|11844|
22507|2188|4033|9917|10538|8616|7102|
22511|3155|1053|12387|14716|7752|12900|
22512|1510|1071|14730|10011|11549|5450|
22517|1053|1985|14527|10435|11522|4252|
22519|2120|4092|15045|13419|10070|7057|
22521|430|1269|10813|13232|10079|12101|
22523|3411|2029|17771|9760|10232|9105|
22526|3359|4058|16658|10662|7605|3918|
22527|4276|542|14622|11671|8875|9271|
22528|412|23|14273|11386|8794|9477|
22531|3205|3411|16558|14446|9762|7486|
22534|2989|1578|15673|10668|6976|11376|
22537|4679|4683|16516|14391|8549|11601|
22541|2731|567|12520|11920|9838|10046|
22545|1589|4531|10651|10945|6642|7683|
22548|2603|1499|15243|13741|10527|5163|
22551|976|1326|17178|13981|6597|7398|
22556|175|4371|10456|10854|7159|10000|
22558|2326|4362|11951|12156|6909|10964|
22559|4632|1593|13706|11140|11497|7718|
22563|293|2382|12723|9463|10555|8343|
22565|277|3300|16882|13019|9416|7279|
22568|2263|340|13867|12662|10985|4189|
22570|1981|184|16074|10703|6795|10234|
22574|2610|1901|11824|12172|11525|11251|
22577|3829|196|10493|11300|10543|3653|
22579|603|228|10258|13657|10816|9853|
22583|4583|353|12222|14640|8106|11559|
22587|2655|937|14316|14457|8797|11715|
22591|148|3556|16405|10301|6446|5839|
22596|927|948|9781|11844|11351|10971|
22597|4686|717|17323|12532|8210|4966|
22599|2896|4550|10977|13359|6507|5049|
22601|2307|2814|17081|12420|8952|12921|
22605|1324|3207|13931|10459|9620|5312|
22610|497|2110|10775|12682|6522|4212|
22614|3510|3637|16965|11612|11287|11928|
22615|364|2638|12590|12032|11019|12178|
22619|1217|1558|17158|14798|7245|8538|
22621|799|1091|16588|11005|8819|11576|
22624|2006|2896|16680|11211|8226|4790|
22627|2047|4463|16187|11937|11151|8569|
22628|45|1248|15809|12891|11379|6445|
22631|2981|2356|9788|13947|9966|3867|
22635|631|994|14466|10219|9150|7660|
22640|3698|898|11365|13296|8484|11365|
22643|685|4678|17932|10238|7562|11639|
22648|734|587|14902|12416|9790|8799|
22652|3827|3702|14158|13725|7767|6327|
22653|2685|1379|12661|12809|6635|4561|
22654|1578|3282|12417|10095|11780|4480|
22659|3211|263|18014|10134|8931|12395|
22660|3290|4532|9850|14815|6779|3883|
22663|3141|2606|11916|13092|10392|9221|
22666|1017|2382|14986|14218|10727|5490|
22667|404|4343|15841|12740|8868|12358|
22669|2840|3212|17461|10477|9423|6350|
22672|1632|2491|11551|11242|11529|8356|
22677|4371|4632|16115|9531|11274|5360|
22681|540|3946|13631|10096|8183|11815|
22682|805|3249|16294|13262|11796|9098|
22686|430|4581|13570|13341|8731|6640|
22691|4551|3379|15559|15067|10768|12300|
22692|3922|1943|15589|13276|11025|9299|
22697|933|3212|14000|11647|7812|3344|
22698|1107|3257|16160|10973|10796|12168|
22702|2326|3012|13754|13238|9639|7630|
22704|2144|551|17141|11461|10385|8009|
22705|4313|2417|12746|14084|8689|6474|
22710|2952|878|10647|10114|10194|7719|
22713|3242|2068|16391|14107|11272|7570|
22716|4470|872|15490|12241|7690|3696|
22718|3846|277|13384|14064|7953|12001|
22719|4630|2348|16031|14103|10289|7763|
22724|1391|799|10633|12498|11277|12786|
22726|2738|3729|13852|11849|8014|8572|
22730|2113|2065|15999|13780|10495|8827|
22735|4217|3461|14929|12836|6746|4061|
22736|3457|4614|14097|9851|9422|4626|
22737|118|4362|14046|14665|10914|8696|
22738|2203|3301|13329|10211|8705|4356|
22742|970|180|16912|12098|8311|11528|
22747|3513|3912|10032|13355|10936|12266|
22751|1912|1789|16443|14832|10965|10889|
22752|3212|4581|15559|14252|7586|5686|
22757|4571|2903|14106|12361|11409|12482|
22758|906|3135|12550|10794|8723|4729|
22762|2389|65|11529|9913|9598|6110|
22767|2213|2436|16937|13865|9374|12730|
22769|1940|4111|14167|13658|8422|3169|
22774|1133|3257|10114|12682|10622|5504|
22777|4463|1103|13122|13506|9874|10200|
22782|2345|1789|13966|14344|10967|9077|
22784|1957|2957|15215|14262|10814|10991|
22786|3324|1107|15716|12615|10563|3317|
22790|2537|2389|14534|9686|10755|12564|
22795|1242|2458|11391|11402|6884|11340|
22799|2011|1302|16593|13938|6597|3238|
22802|1520|1149|12932|14872|10403|6545|
22806|639|2882|13268|13988|8843|6564|
22811|2199|4594|15315|9561|9910|8395|
22812|694|2443|12149|11270|6601|7858|
22816|3922|3026|13980|9692|11409|11656|
22817|1035|1282|17954|11489|10107|12168|
22820|310|1789|12467|11753|8800|7146|
22825|454|4647|11772|12620|6467|10908|
22828|424|2674|14560|13038|10617|8190|
22832|744|662|10046|12905|11509|3752|
22834|4425|4553|11902|11412|10275|10297|
22836|2270|3068|14014|13467|9511|7802|
22837|1804|2273|12706|10498|8267|6047|
22838|554|4417|9819|10344|10579|7456|
22843|219|454|16858|11319|11255|9597|
22846|356|2722|12782|10888|10397|4303|
22851|2198|4362|14476|11402|10880|5122|
22854|2079|1476|17271|14848|7427|8987|
22856|4285|635|13441|11385|11858|5056|
22858|1879|1043|12385|12460|7842|6330|
22859|514|3086|13259|12752|8263|5687|
22861|1720|2876|14877|13583|8970|8042|
22862|412|1750|18026|13329|7277|5172|
22866|1337|1971|17118|12627|8684|12269|
22867|4190|2501|12879|14986|10030|10795|
22869|1629|2627|10590|12421|6840|8404|
22870|1499|2856|11774|13408|6698|9172|
22873|1341|2019|14893|11732|7312|10013|
22874|1700|1615|10739|14121|8043|4824|
22876|3222|4561|10686|11208|6791|10724|
22881|2610|4068|12084|14126|11632|6329|
22882|1863|3135|11048|12973|9876|4944|
22887|1428|1259|15817|14893|11272|3095|
22889|3840|2880|15039|13897|10781|12398|
22893|277|3093|13792|12526|6891|3387|
22896|3513|2287|10614|10017|10893|5242|
22901|1995|492|14403|9756|7670|7049|
22906|2846|2913|9842|10508|6743|5190|
22908|852|1452|13070|11347|7879|11646|
22910|2485|2076|13720|9519|11635|12113|
22914|3560|4125|18009|9925|7582|5131|
22917|2079|4106|12065|10341|9883|12103|
22921|2373|3596|14960|9874|9669|7814|
22926|1985|4338|11456|10391|7579|8241|
22927|2011|4030|15408|9535|6440|5746|
22930|3348|4387|14363|14886|11548|3975|
22933|2941|4572|12299|13765|9956|11663|
22938|1400|2734|11049|10308|6631|5758|
22940|1326|3922|12092|12862|9036|10509|
22941|444|1623|10376|10692|8478|3351|
22945|470|2594|15185|14471|7089|9642|
22947|3304|1579|16801|14762|11634|3984|
22950|3901|886|12857|14872|9431|9287|
22951|2465|4498|17940|12132|7153|8481|
22955|1768|1494|16341|11114|6735|10110|
22956|2307|669|15130|10907|8277|6473|
22961|470|2436|12422|13334|9760|5857|
22963|1854|2560|13836|11537|7662|9533|
22967|1375|1712|17183|14583|8759|4917|
22968|306|1926|14860|9696|7857|10557|
22970|1363|4327|14870|14161|7425|11965|
22972|2696|1411|13346|9999|10549|12157|
22974|1882|1221|13110|13951|11315|8479|
22977|2101|451|15299|13063|7614|11183|
22978|4110|3098|16601|12758|10700|11071|
22980|3742|3560|12822|14147|7572|7397|
22984|1325|1123|11474|12097|9862|11769|
22986|214|2345|13973|13056|10430|4748|
22989|1009|522|17743|11642|11624|11786|
22992|4597|2208|12581|10732|9169|10699|
22994|2420|4655|17049|10764|10703|4388|
22999|2121|2576|12829|9445|11135|4408|
23000|3063|3786|15244|11559|8032|6828|
23003|431|2120|14992|11957|7474|12266|
23005|2764|2541|10180|10843|10277|8362|
23008|2999|1103|16676|14422|9954|11684|
23010|2952|3413|14458|13053|9150|5577|
23011|2750|1680|10443|14646|6723|11321|
23016|1859|4683|17058|9994|8023|5940|
23021|1375|1720|15526|10924|9717|8541|
23023|2037|4173|12353|13540|7775|4923|
23024|2634|3141|16653|15068|7615|12173|
23028|2259|2416|12885|14509|9900|3409|
23030|1826|2042|14788|12443|9803|4247|
23032|4061|3272|16960|10753|11439|10984|
23037|2378|236|15005|12169|8274|3677|
23042|2873|3348|10154|12098|8287|8079|
23044|3883|495|14777|11735|9082|9131|
23045|4085|755|12957|12005|10865|7728|
23049|4379|1625|17960|10263|10764|5792|
23054|3132|1455|14933|11911|11427|11565|
23056|3102|1541|13812|10193|8892|9261|
23058|2000|1046|14236|13408|9725|4325|
23061|74|3073|11893|10058|11244|9067|
23065|1506|310|10919|10019|10895|9696|
23066|4001|1384|10947|9423|9878|6880|
23067|3901|4097|15740|14714|10565|10088|
23069|711|4630|10093|13205|9873|3303|
23070|2177|1363|17942|9454|11786|5498|
23074|2989|3845|14791|14105|8984|5001|
23075|775|1325|17369|11520|7868|8256|
23078|4063|1405|10398|10724|10039|8398|
23081|2241|45|12930|9720|10903|3626|
23083|2900|1539|15980|12506|7391|9927|
23088|898|734|15789|10758|11845|7059|
23093|2945|158|9851|13159|11444|7858|
23094|4435|4297|11542|12489|8502|7848|
23097|3574|3528|11580|10261|8417|4871|
23098|1211|3729|9659|10239|7631|10787|
23101|766|4335|10670|11392|7513|6863|
23105|2134|4600|12835|11312|8579|8593|
23110|2541|2594|17927|12147|8839|12702|
23112|2866|2814|12282|12053|9714|4162|
23116|1368|1730|14196|13581|8039|10764|
23117|1597|3540|16239|12797|7717|9575|
23119|2352|1300|12671|11102|9980|3468|
23124|1211|259|11514|10422|8747|12233|
23128|1647|2610|17379|10206|7707|10673|
23132|4262|4008|11878|12186|7466|6234|
23137|2218|3386|12063|15054|11688|6024|
23139|2234|1818|11365|14176|10687|6850|
23141|3554|937|11484|11283|6856|10023|
23145|3332|682|15307|14514|6630|6429|
23149|1071|3216|12110|12391|9264|12476|
23153|2669|994|11322|13651|9010|3815|
23155|3152|124|15817|14035|9249|7201|
23157|1261|3423|15472|9875|11227|9242|
23162|2280|451|17614|11528|11079|4077|
23164|3905|1514|12954|10086|6941|9040|
23165|3251|3111|11970|12014|7133|10976|
23166|1539|1593|11779|10576|9349|9316|
23171|4470|2121|13998|12498|11809|5197|
23173|3912|409|15046|10480|10339|7404|
23177|461|2244|11890|10791|11624|4658|
23178|1024|3991|13070|12390|8852|5399|
23182|1373|2061|17492|11623|10177|7408|
23187|818|3218|9735|9611|9223|4805|
23191|3545|3636|13426|10944|6652|9253|
23193|1943|1544|14412|12123|6430|6148|
23195|4501|4590|15163|9738|9837|8650|
23199|3061|1694|10916|14738|7080|10540|
23202|1508|972|14953|11135|11451|4775|
23204|4542|2160|9801|13772|10036|3692|
23206|3120|3245|14193|9798|7408|10755|
23208|2310|3301|15795|9806|8994|9324|
23213|1575|4605|11832|14500|7407|12623|
23216|353|364|13911|14753|8777|11641|
23220|995|2995|10931|14280|10645|10468|
23221|3729|3222|13878|13495|10652|10175|
23224|2237|649|10570|13225|9256|7917|
23227|3834|3776|13488|11822|9402|12825|
23232|649|3871|15687|11322|6677|9032|
23237|2042|1646|13757|14920|10340|9335|
23240|3360|1123|17605|10273|8911|7483|
23244|492|2726|15384|14362|10174|4917|
23248|814|93|15724|13399|8849|5101|
23252|3946|1568|16456|11980|9768|10727|
23257|1253|3217|15832|10294|9200|6202|
23259|4683|754|15489|14536|11412|4489|
23260|2921|1590|15786|13889|9196|4474|
23264|4667|3223|11825|11719|8655|6376|
23268|274|2312|12501|12327|11501|9113|
23269|4349|2718|11531|14865|10350|11319|
23274|2989|4187|14631|12252|9112|3676|
23278|4571|3282|13234|10644|9637|10753|
23280|3461|1974|15584|14859|9443|11735|
23284|2145|4501|15132|12952|7133|6100|
23285|4524|2552|15500|10024|11352|3177|
23288|1865|4178|15383|15046|10130|3171|
23291|2722|315|12799|13319|10374|8452|
23294|3212|722|10845|12729|8682|12584|
23298|1310|4001|14539|12109|10618|4049|
23300|3394|1368|10052|11654|10203|6590|
23305|3607|1575|10271|13088|9695|11247|
23307|4297|2519|13973|12178|7869|12865|
23310|3431|1750|9890|9652|7635|3611|
23313|4300|4517|17227|11875|7665|12321|
23316|717|861|17598|13256|11188|5219|
23317|1334|2417|15921|10127|9578|5442|
23318|2610|4683|11926|10242|10015|5080|
23323|4130|2247|15385|10132|11374|10301|
23324|552|1012|10343|14929|8162|7380|
23329|3704|1053|17640|11310|10186|11432|
23330|3267|2788|14784|12351|8912|9731|
23332|4551|867|13622|14162|10682|9888|
23336|312|2675|15513|12812|10240|8108|
23341|4477|4570|16343|13726|9421|5238|
23343|4038|4508|15876|14948|9764|7041|
23344|2625|2435|12375|13106|11624|4019|
23349|3181|2567|11855|11744|7235|5101|
23352|3704|15|12952|13947|11211|12260|
23354|3508|1784|16568|9843|7152|5285|
23358|1712|214|15354|12445|10847|3222|
23361|2814|3155|11199|14096|8628|8494|
23363|1568|1506|16199|11815|8749|10988|
23366|1906|2822|17407|12079|6594|3608|
23370|1227|4435|12008|11783|6466|8565|
23374|3379|2397|11970|13430|8099|4363|
23375|4479|3888|15368|15015|10028|12192|
23380|1617|2065|10988|12364|7237|9866|
23381|1051|3618|10110|11350|7290|11109|
23384|3653|1522|14777|15053|8027|7283|
23385|2445|1632|12261|9863|6573|10826|
23388|193|2357|11807|14334|11570|11730|
23391|970|3246|12377|13745|6890|12301|
23396|857|1522|15700|10534|7759|4597|
23399|1350|886|10436|12340|6646|8834|
23403|3278|33|16597|12218|10168|7854|
23407|1588|3583|16261|12448|7763|11687|
23410|3298|3301|17294|12510|11608|9804|
23412|2407|1742|15031|13201|10334|7693|
23416|2416|468|17852|9508|9993|4568|
23418|3937|1225|12231|9651|7956|12594|
23420|2083|598|12859|9881|11622|9947|
23423|4387|461|15991|12655|8060|6732|
23426|3057|3729|9852|14759|11005|3795|
23428|4614|4435|11072|11378|8262|5420|
23432|2310|4644|16447|14874|11274|5224|
23434|684|2682|15989|12570|6422|9341|
23436|4207|2900|12378|14123|11177|7318|
23441|118|412|12167|14589|8212|4212|
23445|3816|2083|10237|14258|11840|6703|
23446|1326|3893|11365|10064|9145|6791|
23451|1954|4396|14151|13773|10753|12716|
23455|4100|3301|11253|14000|10918|8635|
23458|53|756|11409|10948|7372|7695|
23462|2234|4092|12975|10576|7078|10962|
23467|4260|689|16202|10311|10776|9388|
23470|4429|3457|12797|12724|7271|4281|
23475|4387|1510|15787|9977|9096|10265|
23480|2571|2106|13529|14856|10299|5349|
23481|4083|1971|12858|14450|6864|3403|
23484|3685|290|13745|9717|9748|12603|
23486|2961|2675|12753|13073|8218|12491|
23487|3091|4138|11323|14479|9140|12630|
23491|482|1428|17106|10359|9056|9692|
23495|2961|2779|16364|9685|9212|12792|
23497|3501|4413|9686|13926|6718|6195|
23502|2552|3122|14706|13307|6760|3150|
23507|2133|88|13877|9913|10160|11159|
23509|3518|416|16472|14636|8456|5802|
23513|4119|2701|13087|9600|9976|8753|
23517|4611|3237|14071|11339|11017|6263|
23520|176|492|15532|13599|9136|11425|
23524|1748|4224|12498|11188|8549|5216|
23528|4315|828|17837|14704|7841|5646|
23530|301|2952|9827|10396|10218|10024|
23535|4542|1922|12994|11091|11366|9621|
23536|1022|2516|16865|12344|7204|4687|
23539|1730|2465|16512|12670|6907|3081|
23542|3560|1844|11294|10770|9882|12183|
23545|1865|948|14594|13355|7013|10619|
23546|3995|813|17842|14840|9947|9251|
23551|975|3579|13061|13252|10387|10035|
23553|383|3422|15299|14600|11398|3841|
23557|2556|3133|17948|11866|8665|11266|
23560|3201|4686|14221|12548|10491|5503|
23561|1186|155|14918|10717|10134|12892|
23565|1084|3132|12512|10636|8064|7948|
23566|1827|4565|15516|13504|6826|9472|
23571|4022|4245|12955|9923|8871|6369|
23574|2570|4588|16289|11914|9149|9713|
23579|2458|313|16139|14649|10309|9489|
23582|2739|4221|12435|11733|10835|5576|
23587|3301|3373|14645|13974|11222|12499|
23589|4590|1056|15251|14654|9465|7082|
23590|3332|389|12120|14908|9168|5735|
23592|267|583|14844|13692|11788|7125|
23593|296|1533|17737|14010|8008|10894|
23597|3021|4018|9715|12010|9201|3520|
23598|2393|4018|14794|14972|6582|8843|
23603|713|4405|16024|10573|8991|3951|
23605|3827|361|12460|9536|9384|3744|
23610|2326|2311|11615|9833|11501|3440|
23615|3501|2814|9887|11226|10836|10651|
23617|3761|2603|11780|9798|6942|3265|
23618|937|3332|17607|12850|9058|9785|
23620|2340|2836|11234|11189|10309|8075|
23622|3457|38|13440|13691|11744|9608|
23623|802|3811|10862|12469|11508|8649|
23624|4308|3827|12071|12066|7263|8416|
23627|2149|236|17436|10964|8533|4194|
23631|4624|956|12982|13526|10997|11109|
23634|395|619|17591|11124|7940|4101|
23636|3552|4600|15603|11289|9297|7139|
23639|2501|2558|12483|14408|7753|7388|
23642|7|3122|14548|11482|7901|9186|
23645|2738|4068|17148|12939|9906|10583|
23650|206|4588|17992|10772|8601|6416|
23651|4456|598|14487|11902|8067|8960|
23656|4310|2234|16528|13296|10827|11351|
23657|267|4501|15038|13905|6847|12277|
23660|1248|1761|15340|14518|10015|9045|
23661|529|3163|15176|13871|7355|3182|
23664|2037|1260|15717|13765|8547|3916|
23668|3384|3152|14332|13492|9022|12040|
23670|1459|3976|10033|13673|8331|8341|
23671|4488|4256|17130|10772|8476|11315|
23675|3063|1302|12776|13302|11073|8826|
23680|3829|3750|17459|9991|6679|10042|
23682|2204|2649|13042|14043|10774|7977|
23683|948|872|13870|12649|11340|8354|
23686|2882|1879|11023|12989|8519|10103|
23691|1577|115|12322|14612|9104|3301|
23696|2822|4532|10328|14251|7465|12582|
23698|310|1071|14013|14474|8722|6390|
23700|1710|3510|11554|14030|11514|3889|
23702|917|1677|10519|14927|7890|8088|
23707|3659|2113|10219|13846|10817|4455|
23712|1877|1354|12136|11068|10984|4946|
23717|3411|122|17903|11537|7573|5536|
23722|657|399|17528|11365|8765|3462|
23725|2718|3367|12652|9696|8762|11214|
23730|70|236|15033|11741|6464|10116|
23731|1243|603|10327|13813|8032|5082|
23733|1615|828|14421|9841|6999|6797|
23735|3926|1922|16351|15069|8525|11878|
23737|3324|684|10953|14031|10565|12626|
23740|955|3776|18032|11766|7125|3297|
23743|4276|2382|13790|14103|10176|6899|
23748|1688|2740|13328|12212|7235|3918|
23749|2221|4053|17890|13705|10108|5355|
23751|512|1017|12247|14171|10124|11607|
23753|2252|4313|11563|13428|6623|4653|
23757|1751|1597|14848|11958|7720|4779|
23760|2570|736|15688|11785|10857|9242|
23764|4253|1233|16136|12804|10021|6472|
23769|2958|1940|13017|13762|11520|4519|
23771|1736|315|13964|9552|8524|5887|
23773|1499|1935|10890|12201|7166|10876|
23775|4213|404|12920|10091|6875|10371|
23779|526|2018|10178|13517|11586|9805|
23783|3645|2270|16994|13556|11706|4698|
23784|285|1818|12257|12814|10482|10184|
23785|657|4318|9801|12759|9662|6256|
23790|2133|3170|12894|12658|11257|8815|
23794|770|3798|9690|11594|10197|3248|
23797|1605|3922|14081|11961|9723|4380|
23798|852|2941|17349|11240|9839|4922|
23802|1277|1211|10100|14180|8403|11353|
23807|470|1337|13518|13974|9035|7016|
23812|731|409|16301|10851|6561|7693|
23813|88|3146|12957|10595|11624|12818|
23814|3063|4674|15957|14372|6535|3323|
23816|4552|2495|17952|10151|10858|8204|
23817|1186|1166|10866|14221|9838|7224|
23821|3591|1995|12245|11751|9136|7077|
23826|3207|364|17473|11017|6712|9184|
23830|4114|1395|11016|9781|7326|7658|
23831|3830|3283|11137|11241|7354|5230|
23832|2674|2948|17182|13576|9126|12069|
23836|4163|923|16049|12954|10355|11593|
23839|7|497|12918|9989|9880|4068|
23843|2976|3969|9853|14658|7652|9694|
23848|1379|1363|17526|13596|10903|10425|
23849|4654|1510|15270|11341|10933|7073|
23851|725|1032|10434|13915|10783|7166|
23856|2718|3579|13209|11934|11094|9753|
23857|3120|2851|16579|10038|11235|6209|
23861|53|3050|13033|10548|7752|12732|
23862|2471|3986|14716|12643|8959|4486|
23867|383|2958|13668|11366|6718|5061|
23869|1255|1722|11760|12771|8052|9316|
23870|693|3752|12654|11924|6669|7804|
23872|90|2011|9880|14041|10540|3755|
23873|3669|1324|16555|14232|9235|4610|
23875|4196|1617|14242|10255|11292|9598|
23876|2121|4501|10425|10969|7444|7313|
23878|4670|2674|14004|14177|9070|8369|
23883|1342|11|9831|12198|11613|10752|
23888|3717|2436|12138|12336|11784|3868|
23890|4136|3513|11171|13453|7120|8883|
23894|1482|2753|12220|11058|7096|3337|
23898|810|1802|17233|12213|9840|7584|
23899|3120|468|16794|12358|6786|7737|
23904|173|1006|11612|12207|8896|6993|
23906|1826|1941|16953|13849|10734|6340|
23910|1629|4435|17893|12678|6618|7834|
23911|1893|740|11367|10916|8083|10747|
23916|3647|3685|9671|10491|9403|4690|
23919|1358|1560|14501|14065|7110|9014|
23923|4085|1720|9942|14215|11398|3438|
23924|1201|1560|11720|10134|11486|12460|
23928|1516|4338|11942|9633|8972|5161|
23930|1511|548|17775|11456|6720|9626|
23935|1248|2123|16950|12355|8600|4462|
23937|976|3503|17471|10198|9175|10175|
23941|1118|3100|15923|13171|7115|10365|
23942|2814|340|16453|10549|8377|7518|
23944|1565|253|10662|14775|11347|6313|
23945|1593|4022|16325|12214|8362|8040|
23950|4506|540|12330|13320|11366|5273|
23952|33|477|17201|11651|7260|12216|
23956|4479|2730|14816|9744|7379|12176|
23960|3329|326|16066|11198|7175|11318|
23962|1051|2018|13414|13994|11361|5206|
23965|843|825|12624|12024|8583|8665|
23966|389|4590|9940|14725|7340|3101|
23967|3207|3875|15688|14087|10963|4835|
23970|1865|285|10051|9662|7351|7092|
23973|436|196|17360|10679|9388|5822|
23974|526|2733|13336|13389|8493|3886|
23979|2665|3212|11772|9973|8503|6267|
23984|3119|963|12426|13294|7945|3788|
23987|3905|3420|16485|9711|7689|6363|
23992|4338|3420|10954|13206|6542|11451|
23995|1501|4018|13317|9924|11074|3322|
23996|2522|1642|9705|12277|8482|12639|
24000|1926|3086|10430|11531|10347|11065|
24003|3698|944|15568|10291|11726|10207|
24004|3413|1254|10453|13896|9879|5645|
24009|2226|2168|16106|10745|7671|11363|
24014|3963|3446|10398|11763|7776|5380|
24016|2856|3146|10540|11881|10827|10329|
24019|4148|1497|11885|9802|11162|4695|
24024|430|1259|16413|11718|9301|12249|
24025|1565|4022|15272|10825|7370|8105|
24028|95|1983|14126|9487|9023|3788|
24032|2335|2208|16308|12482|6547|4234|
24033|492|598|10073|12368|8404|12490|
24036|1957|875|11209|13856|11711|10396|
24040|948|190|13612|11202|9715|9455|
24044|4049|4626|15479|14333|8273|7951|
24047|4304|3986|13181|14063|10316|4823|
24052|370|1071|9885|12415|8390|9113|
24057|951|2682|13289|10646|8914|6202|
24058|2357|3875|9846|14290|8510|6003|
24060|1476|3513|13526|12265|9363|12333|
24063|2876|1773|14296|14152|7282|8463|
24067|3260|1035|12749|12328|9535|4034|
24070|3657|4080|11332|12772|10849|4791|
24074|186|190|14896|12878|8244|3214|
24077|193|2110|12302|12277|9136|6802|
24082|4338|1773|11911|9563|8610|9228|
24083|2077|218|13484|11984|11287|7713|
24086|4542|3136|12605|13131|11432|8795|
24089|2450|4100|16558|13801|9862|8940|
24092|4199|122|12274|10931|10687|12601|
24096|632|4557|17499|11206|6524|3795|
24100|386|70|13992|10331|7140|5690|
24103|652|2876|14717|13954|6931|12572|
24106|2023|4635|18002|11693|10609|7174|
24111|2567|1243|17757|10074|6912|7201|
24116|1593|431|10214|11485|10445|4157|
24120|2888|1838|10407|11902|10674|10164|
24121|4063|3572|11567|12925|7493|11150|
24126|3756|1943|11380|12046|8402|3772|
24129|1253|4479|10410|12517|8636|10598|
24134|4417|3259|14362|10082|6426|4718|
24135|4581|3579|13239|13377|9372|4736|
24139|2012|409|10604|14657|9386|4581|
24140|4630|1680|15579|11733|6719|11904|
24142|2576|4280|17620|13608|9693|11569|
24143|1555|2601|10406|12234|9085|8021|
24148|4001|4192|15828|14234|10167|7738|
24153|3982|3817|13786|10388|11078|10283|
24155|4343|1602|10682|14780|10906|7582|
24160|3738|2079|13421|9816|10173|8484|
24164|3264|482|14233|14718|6531|11168|
24169|141|985|17886|10336|9813|5912|
24170|2636|2042|16021|9494|6539|4729|
24174|165|1917|11530|14557|6630|3465|
24175|1476|4038|10883|11881|8442|7524|
24178|4630|184|14958|10368|8160|12312|
24179|4441|4318|15515|12634|6444|5089|
24181|2234|152|10227|10633|7025|5272|
24185|603|4616|16773|11781|11091|11950|
24188|2932|4161|10384|14183|10014|10311|
24191|1935|1622|14835|10292|9788|4742|
24193|2503|513|12351|13172|9399|10284|
24198|1081|1167|16647|11457|11813|7992|
24201|206|1022|12038|12452|11618|12296|
24205|740|2156|11305|11368|8646|5691|
24209|3252|3982|14172|11546|9088|11935|
24211|4080|3722|12212|14758|10434|5045|
24215|1538|1491|9826|15045|9287|11372|
24216|3669|3400|13929|14018|9920|4184|
24220|4647|1982|12700|13330|11365|6392|
24223|3400|1531|9814|14346|8755|12703|
24228|1296|2340|10091|13565|10129|8171|
24229|1163|3170|12930|12125|6615|10431|
24234|4125|3142|10390|13156|10390|8405|
24236|893|3910|13301|12327|6917|12854|
24237|1581|607|9747|12888|8980|4934|
24238|3725|205|11047|10070|9057|12053|
24243|4182|4634|17661|13077|9758|8919|
24244|1752|3641|13998|14969|7253|10157|
24246|2098|2047|17956|11200|9388|8352|
24250|4597|3320|14314|9534|6681|3283|
24251|2970|1954|12706|10796|10866|10182|
24256|2552|340|14116|13743|8103|5994|
24259|2416|1391|15516|10826|9072|4594|
24262|3682|196|16960|14932|9260|12070|
24267|1995|2540|10428|10653|9791|6177|
24269|951|2259|13536|11390|10969|4571|
24273|3796|1118|10755|11421|11576|10954|
24276|4383|666|15333|14139|9672|4142|
24277|4122|3520|14015|10575|7125|10481|
24280|318|970|17425|11776|6693|3681|
24284|1817|2298|10847|12215|9749|9570|
24287|116|1310|11969|9925|7134|8018|
24289|1688|2113|15328|14408|9016|5926|
24291|3119|1411|9873|10049|10508|5058|
24292|734|4061|11375|12315|9962|11796|
24295|1400|3389|14726|13952|11536|7695|
24297|2032|1217|14538|12524|10237|5151|
24299|1623|115|11199|11833|11798|4500|
24303|1137|4611|15033|11619|8173|5868|
24308|1012|2113|11423|14194|10901|4112|
24309|2599|394|11607|13708|9945|7968|
24313|3413|165|13865|11320|9977|5016|
24318|4570|4398|16977|10961|11881|5609|
24320|1452|249|15275|13279|10419|8951|
24321|2469|290|15962|11116|8675|7034|
24324|1169|2876|14533|14955|8866|9270|
24328|4620|186|15253|10024|9672|5986|
24329|689|3373|12474|14547|10406|5608|
24333|3893|4581|10747|12837|10438|5793|
24334|3294|3912|14611|10780|10506|5588|
24338|3393|1505|11111|11857|7208|11505|
24339|3155|948|17456|10735|10758|10650|
24344|3245|3181|11018|13167|9008|11797|
24348|3259|1238|17868|10098|8504|10341|
24350|972|2674|13261|12476|8476|4018|
24353|810|3811|10434|14702|11547|7157|
24357|1012|3155|17289|11913|6906|7355|
24360|1794|3637|11389|14329|8804|3443|
24363|2259|960|15230|12142|8546|3836|
24367|711|4630|16032|11676|8057|7203|
24372|1585|4195|10851|9562|11845|4086|
24375|975|3540|15021|14085|7310|11815|
24376|166|3483|16828|12761|10496|4328|
24379|201|1965|15055|9836|6852|12507|
24381|399|814|10591|13611|6837|5096|
24384|725|848|10967|11849|9545|4020|
24388|4630|583|15104|15080|10127|8055|
